Source,Target
127128043964568,119677581444554
127128043964568,263391853700567
127128043964568,164814586897879
127128043964568,198686230002
127128043964568,126545974046623
127128043964568,181200461932644
127128043964568,136659463030729
127128043964568,99158093147
127128043964568,425425190912249
127128043964568,110767978989316
127128043964568,1404150473144190
127128043964568,457934517637126
127128043964568,105090206230520
127128043964568,110639758966172
127128043964568,103418533031555
127128043964568,107610032601862
127128043964568,205879976105633
127128043964568,159411297001
127128043964568,159158590886384
127128043964568,165878254250
127128043964568,208966514625
127128043964568,61213649618
127128043964568,283048951715725
127128043964568,103968882986248
127128043964568,252862098066707
127128043964568,51491238316
127128043964568,211219822244084
127128043964568,104505619590204
444007185707294,50997736442
956105987737009,54758433924
956105987737009,53427562027
956105987737009,671974326254282
956105987737009,185462641604352
956105987737009,252321734793575
956105987737009,252598331536125
956105987737009,128828200643096
956105987737009,190437687666949
191157927594153,103182619729750
191157927594153,58888453831
191157927594153,190437687666949
191157927594153,162479560456460
191157927594153,34562992774
191157927594153,125024854112
645313582162337,59831506882
645313582162337,18189121708
645313582162337,50997736442
645313582162337,42495086330
645313582162337,116750115017682
645313582162337,54758433924
671974326254282,50997736442
671974326254282,168411509965738
671974326254282,53427562027
671974326254282,54758433924
671974326254282,1390120524563700
671974326254282,125024854112
671974326254282,240655779388526
671974326254282,180292712004713
671974326254282,162479560456460
185674334890158,346203887439
185674334890158,50997736442
185674334890158,171383626246822
185674334890158,190437687666949
185674334890158,112136925472589
185674334890158,327645207314914
185674334890158,162479560456460
185674334890158,227267877329849
185674334890158,39062279848
185674334890158,107367862686045
185674334890158,645313582162337
185674334890158,54758433924
185674334890158,150540921634367
185674334890158,205094426179148
185674334890158,252321734793575
185674334890158,87681701668
333524406807067,152007268155906
333524406807067,124409374357039
333524406807067,499056336801708
152007268155906,115103408384
152007268155906,124409374357039
152007268155906,18189121708
152007268155906,499056336801708
499056336801708,124409374357039
499056336801708,333524406807067
499056336801708,152007268155906
764555870308742,602591843108431
1584936018453640,54758433924
1584936018453640,162479560456460
1584936018453640,190437687666949
360991957399917,110567552295553
360991957399917,190437687666949
115298625211450,79616214317
115298625211450,53427562027
115298625211450,406623299353164
115298625211450,124339950984219
369014859880323,252321734793575
369014859880323,169043796467600
369014859880323,218267631535536
369014859880323,332280893566178
124409374357039,499056336801708
124409374357039,152007268155906
124409374357039,438981005612
124409374357039,141969316908
124409374357039,248970041803376
124409374357039,109844722429961
343221755869610,236856329721874
343221755869610,360541017415667
343221755869610,283048951715725
343221755869610,281860881825868
343221755869610,115005045196224
343221755869610,100404923403447
343221755869610,112836955449317
343221755869610,165878254250
343221755869610,203999956301716
343221755869610,274170582636458
343221755869610,173785986001671
343221755869610,172494996147533
343221755869610,237166309652686
343221755869610,176684735737482
343221755869610,438981005612
343221755869610,107367862686045
343221755869610,136659463030729
343221755869610,284264064980768
343221755869610,50997736442
343221755869610,134788739899273
343221755869610,455822871116111
343221755869610,80303969429
343221755869610,136086673179064
343221755869610,61213649618
343221755869610,205095032857458
343221755869610,1404150473144190
343221755869610,141969316908
343221755869610,51491238316
343221755869610,1471345873178990
343221755869610,150540921634367
343221755869610,1382181485337780
343221755869610,252862098066707
343221755869610,190437687666949
343221755869610,425425190912249
150540921634367,252321734793575
150540921634367,147752288756479
150540921634367,162479560456460
150540921634367,66197312668
150540921634367,50997736442
150540921634367,39062279848
150540921634367,107367862686045
150540921634367,169043796467600
150540921634367,190495957655976
150540921634367,438981005612
150540921634367,114724438556644
150540921634367,58888453831
150540921634367,173114959365654
150540921634367,376024725809685
150540921634367,281860881825868
150540921634367,180787945297062
150540921634367,117423558894
150540921634367,290277741009214
150540921634367,115005045196224
150540921634367,67637129817
150540921634367,13673457388
150540921634367,645313582162337
150540921634367,327645207314914
150540921634367,125299054202386
150540921634367,87681701668
150540921634367,59831506882
150540921634367,171383626246822
150540921634367,185674334890158
150540921634367,227267877329849
150540921634367,190437687666949
150540921634367,18189121708
150540921634367,329023760510069
150540921634367,205094426179148
150540921634367,116750115017682
150540921634367,125024854112
150540921634367,54758433924
113847935446490,1109136145769810
113847935446490,190437687666949
113847935446490,130959500307427
113847935446490,116750115017682
457359224332461,97070010043
457359224332461,543968522301181
457359224332461,26759825632
457359224332461,21162719649
457359224332461,228022214780
188147667885651,50997736442
188147667885651,22653382339
188147667885651,6013004059
188147667885651,115103408384
188147667885651,415693197624
188147667885651,39062279848
188147667885651,153094742922
188147667885651,125024854112
188147667885651,34562992774
872224956196985,1457182657834530
872224956196985,30577197161
872224956196985,107367862686045
108506379455,1457182657834530
108506379455,360991957399917
108506379455,54971236771
124339950984219,58888453831
185462641604352,147752288756479
185462641604352,50997736442
185462641604352,190437687666949
185462641604352,128828200643096
185462641604352,168411509965738
414695105268259,261476863879684
414695105268259,482119078482206
414695105268259,1517982105142550
414695105268259,190437687666949
414695105268259,135265306550296
414695105268259,263192040447826
414695105268259,438981005612
414695105268259,146336038728186
414695105268259,141969316908
168411509965738,147752288756479
168411509965738,87681701668
168411509965738,128828200643096
274026972614424,124339950984219
682219445195704,187094717986711
682219445195704,190437687666949
682219445195704,294803334020745
682219445195704,130862987034243
287090314756989,265525126800715
287090314756989,559759417377542
287090314756989,283909885055510
287090314756989,406711056056106
287090314756989,190437687666949
287090314756989,118555147699
287090314756989,227267877329849
260052904154136,280371518715376
260052904154136,265525126800715
260052904154136,58888453831
260052904154136,108589942568229
260052904154136,327645207314914
260052904154136,438981005612
260052904154136,107367862686045
260052904154136,150540921634367
260052904154136,166120686777437
260052904154136,59831506882
260052904154136,167360828952
260052904154136,180292712004713
260052904154136,185674334890158
260052904154136,125024854112
260052904154136,141969316908
260052904154136,49729693499
260052904154136,205094426179148
260052904154136,54758433924
106023406156130,122629161084065
106023406156130,107367862686045
106023406156130,37107394336
106023406156130,125299054202386
106023406156130,131121823568519
106023406156130,50997736442
106023406156130,263192040447826
106023406156130,58895017663
106023406156130,346203887439
1457182657834530,30577197161
1457182657834530,872224956196985
1457182657834530,179378314624
1457182657834530,284264064980768
1457182657834530,117858984994833
1457182657834530,51491238316
1457182657834530,197196013653578
1457182657834530,438981005612
1457182657834530,141969316908
1457182657834530,146336038728186
1457182657834530,130959500307427
1380673955498230,627892027247424
627892027247424,176684735737482
627892027247424,189164857768163
627892027247424,1380673955498230
627892027247424,373522526018350
627892027247424,475086695836443
627892027247424,190437687666949
627892027247424,21466516537
627892027247424,138315759516785
627892027247424,51491238316
627892027247424,100404923403447
472354919466030,241867085852973
136320503067331,29092950651
197196013653578,324058804371977
197196013653578,310799798936176
197196013653578,357492347661437
197196013653578,185183467916
197196013653578,290125234370751
197196013653578,458133664205954
197196013653578,156310394438984
197196013653578,373522526018350
197196013653578,327762240630302
197196013653578,206775036112099
197196013653578,245120805592260
197196013653578,104369189641412
197196013653578,126944017367650
197196013653578,118818358196754
197196013653578,116847105002328
197602757044612,56635720906
117203591693767,190437687666949
117203591693767,291379050963608
117203591693767,114868975193680
117203591693767,195287592432
117203591693767,179378314624
212736368903337,190437687666949
602591843108431,764555870308742
602591843108431,278733245485129
602591843108431,58888453831
602591843108431,190437687666949
602591843108431,109844722429961
602591843108431,1380673955498230
290277741009214,126207277403874
290277741009214,122629161084065
290277741009214,29092950651
290277741009214,107367862686045
290277741009214,160752503961
290277741009214,178780105279
290277741009214,112100755530902
290277741009214,323626813995
290277741009214,205094426179148
290277741009214,49729693499
290277741009214,180292712004713
290277741009214,190437687666949
290277741009214,16250043914
290277741009214,153094742922
290277741009214,215547488473853
290277741009214,115103408384
290277741009214,59831506882
290277741009214,187533597935335
290277741009214,34767149008
290277741009214,117024975014965
290277741009214,39062279848
290277741009214,54758433924
290277741009214,50997736442
290277741009214,125024854112
290277741009214,48966795116
290277741009214,36333015730
18189121708,180292712004713
18189121708,406623299353164
58888453831,123705415670
58888453831,50997736442
58888453831,288707177952079
58888453831,124339950984219
58888453831,115298625211450
58888453831,13673457388
58888453831,196258243772931
58888453831,103182619729750
58888453831,180787945297062
58888453831,361116597273539
58888453831,162479560456460
131121823568519,332280893566178
131121823568519,240655779388526
131121823568519,162479560456460
131121823568519,258770627975
131121823568519,150372665031994
131121823568519,173114959365654
131121823568519,114724438556644
68793499001,11055104471
68793499001,215269391821386
68793499001,29092950651
68793499001,11309713071
171383626246822,37107394336
346203887439,106023406156130
281860881825868,364527023637010
281860881825868,280371518715376
281860881825868,376024725809685
281860881825868,645313582162337
281860881825868,327645207314914
215703251800930,56635720906
112100755530902,215547488473853
220182024666815,45720010957
121088411241146,253591661347566
121088411241146,29092950651
54758433924,406711056056106
45720010957,220182024666815
287028919805,197196013653578
287028919805,190437687666949
287028919805,18709970741
287028919805,117423558894
287028919805,153094742922
287028919805,39062279848
287028919805,141969316908
287028919805,114724438556644
287028919805,59831506882
287028919805,125024854112
287028919805,18189121708
287028919805,34562992774
287028919805,50997736442
287028919805,438981005612
287028919805,54758433924
50997736442,181832185182705
50997736442,54758433924
130124267312,103182619729750
376024725809685,50997736442
376024725809685,252321734793575
376024725809685,125024854112
376024725809685,281860881825868
114724438556644,58888453831
114724438556644,190495957655976
114724438556644,131121823568519
114724438556644,287919728207
141969316908,108242212542702
141969316908,1457182657834530
141969316908,190437687666949
141969316908,122272787800032
141969316908,176684735737482
141969316908,114868975193680
190495957655976,205094426179148
190495957655976,123705415670
145539142167043,114724438556644
94714865747,50997736442
94714865747,162479560456460
94714865747,56635720906
94714865747,291729159657
154646461270111,115103408384
154646461270111,125299054202386
154646461270111,215547488473853
154646461270111,179378314624
154646461270111,364527023637010
154646461270111,252321734793575
154646461270111,116750115017682
154646461270111,205094426179148
154646461270111,329023760510069
154646461270111,107367862686045
154646461270111,227267877329849
154646461270111,150540921634367
154646461270111,190437687666949
154646461270111,108589942568229
154646461270111,178780105279
154646461270111,87681701668
154646461270111,126207277403874
154646461270111,190495957655976
154646461270111,406711056056106
154646461270111,124339950984219
154646461270111,240655779388526
154646461270111,34562992774
154646461270111,406623299353164
154646461270111,59831506882
154646461270111,58888453831
154646461270111,39062279848
154646461270111,50997736442
154646461270111,125024854112
154646461270111,54758433924
154646461270111,49729693499
154646461270111,18189121708
154646461270111,153094742922
154646461270111,117423558894
154646461270111,323626813995
162479560456460,150372665031994
162479560456460,291729159657
162479560456460,287919728207
162479560456460,297028154532
162479560456460,56635720906
162479560456460,94714865747
162479560456460,45720010957
162479560456460,252862098066707
162479560456460,115298625211450
162479560456460,50997736442
162479560456460,116750115017682
162479560456460,58888453831
162479560456460,39062279848
162479560456460,125024854112
13673457388,202726653096200
13673457388,253591661347566
13673457388,168810039804593
13673457388,166349140092153
13673457388,137028416139
13673457388,61286091764
13673457388,53427562027
13673457388,18468761129
13673457388,9258148868
13673457388,18709970741
13673457388,178792368847034
13673457388,6688529767
13673457388,124339950984219
13673457388,14408401557
13673457388,9465008123
150372665031994,58888453831
150372665031994,13673457388
150372665031994,94714865747
150372665031994,162479560456460
150372665031994,240655779388526
150372665031994,361116597273539
150372665031994,50997736442
150372665031994,9465008123
150372665031994,123705415670
150372665031994,59831506882
150372665031994,56635720906
150372665031994,287919728207
150372665031994,145539142167043
150372665031994,173114959365654
150372665031994,131121823568519
150372665031994,114724438556644
150372665031994,191157927594153
107367862686045,37107394336
107367862686045,438981005612
107367862686045,325213235332
107367862686045,185674334890158
107367862686045,180787945297062
107367862686045,171383626246822
107367862686045,162479560456460
107367862686045,150540921634367
107367862686045,50997736442
107367862686045,67637129817
107367862686045,252321734793575
107367862686045,227267877329849
107367862686045,87681701668
107367862686045,18189121708
107367862686045,110103032422075
107367862686045,39062279848
100404923403447,104720489592134
100404923403447,125024854112
100404923403447,141969316908
100404923403447,180256032046032
100404923403447,150440638303234
100404923403447,240195336721
100404923403447,157995974213201
100404923403447,156993291020256
100404923403447,51491238316
100404923403447,34767149008
100404923403447,190437687666949
100404923403447,176684735737482
100404923403447,54758433924
100404923403447,59831506882
100404923403447,112836955449317
100404923403447,21466516537
100404923403447,167360828952
100404923403447,252862098066707
107420889303052,34767149008
107420889303052,179378314624
107420889303052,295438503825358
107420889303052,263192040447826
107420889303052,217477584953353
107420889303052,190437687666949
107420889303052,110639758966172
438981005612,30577197161
438981005612,1457182657834530
438981005612,205809968032
438981005612,190437687666949
438981005612,107367862686045
146884525345606,281860881825868
146884525345606,162479560456460
146884525345606,444007185707294
146884525345606,147752288756479
146884525345606,205094426179148
146884525345606,190495957655976
146884525345606,329023760510069
146884525345606,190437687666949
287919728207,114724438556644
176684735737482,605910149435710
176684735737482,198686230002
176684735737482,682465328448639
176684735737482,261518774014039
176684735737482,108538279186035
176684735737482,54971236771
176684735737482,307607155931699
176684735737482,141969316908
176684735737482,309849335755951
176684735737482,263391853700567
176684735737482,136659463030729
176684735737482,425425190912249
176684735737482,457934517637126
176684735737482,1380673955498230
176684735737482,627892027247424
176684735737482,1457182657834530
176684735737482,1404150473144190
176684735737482,58888453831
176684735737482,122272787800032
176684735737482,110639758966172
176684735737482,124283100972683
176684735737482,175457055829249
176684735737482,134788739899273
176684735737482,96599902887
176684735737482,169575423053814
176684735737482,313213878261
176684735737482,217922684955583
176684735737482,283048951715725
176684735737482,127128043964568
176684735737482,284264064980768
176684735737482,103968882986248
176684735737482,260833087368590
176684735737482,243632385677295
176684735737482,107067616058641
176684735737482,142456715777578
176684735737482,193036497390707
176684735737482,23200868598
176684735737482,176629862359769
176684735737482,115536151869534
176684735737482,143997622303600
176684735737482,125093354214792
176684735737482,187799604588563
176684735737482,21466516537
176684735737482,356479139428
176684735737482,164814586897879
176684735737482,150440638303234
176684735737482,116847105002328
176684735737482,168667939825585
176684735737482,154070564639988
176684735737482,189164857768163
176684735737482,220090704722283
176684735737482,217355838296797
176684735737482,134647413266946
176684735737482,156993291020256
176684735737482,152117754894409
176684735737482,167360828952
176684735737482,100404923403447
176684735737482,119221751453628
176684735737482,157995974213201
176684735737482,138315759516785
176684735737482,252862098066707
176684735737482,190437687666949
176684735737482,34767149008
176684735737482,104720489592134
176684735737482,112836955449317
176684735737482,33851262136
176684735737482,51491238316
1520320528244510,155416681561473
1520320528244510,138972802529
1520320528244510,168667939825585
1520320528244510,143606388988951
183310241866022,534323740034728
183310241866022,34767149008
183310241866022,126545974046623
183310241866022,577811938978337
183310241866022,145263685503930
183310241866022,430469330338505
145263685503930,577811938978337
145263685503930,126545974046623
145263685503930,430469330338505
145263685503930,140375039385813
430469330338505,382896715220996
430469330338505,587713511345002
430469330338505,183310241866022
430469330338505,585185521500070
430469330338505,534323740034728
430469330338505,179387442263186
430469330338505,1428154470755600
430469330338505,687034531359927
430469330338505,114389642050578
430469330338505,108887129170883
430469330338505,145263685503930
430469330338505,126545974046623
430469330338505,577811938978337
336289923051120,39062279848
379915922194,189353597751741
179387442263186,1722023671419140
179387442263186,425425190912249
179387442263186,382896715220996
179387442263186,430469330338505
179387442263186,183310241866022
179387442263186,227731554099459
179387442263186,457934517637126
179387442263186,34767149008
179387442263186,110567552295553
179387442263186,141694022580568
179387442263186,551219178233451
179387442263186,114389642050578
179387442263186,126545974046623
179387442263186,145263685503930
143606388988951,220090704722283
1428154470755600,126545974046623
1428154470755600,114389642050578
1428154470755600,145263685503930
1428154470755600,577811938978337
1428154470755600,430469330338505
575767775785978,105090206230520
111075825707322,110814498937286
111075825707322,693937443966640
111075825707322,260819157288541
111075825707322,154620671243006
111075825707322,105090206230520
111075825707322,125874504101787
111075825707322,330655783016
111075825707322,215143965190921
111075825707322,341910932559809
174740812656171,111075825707322
168667939825585,184173005091726
168667939825585,142456715777578
168667939825585,138315759516785
168667939825585,160764376524
168667939825585,21466516537
168667939825585,313213878261
168667939825585,309849335755951
168667939825585,112836955449317
168667939825585,220090704722283
168667939825585,236856329721874
168667939825585,168667939825585
168667939825585,33851262136
168667939825585,51491238316
189630894447191,165878254250
189630894447191,693937443966640
189630894447191,220298954777755
189630894447191,1500340693610640
189630894447191,425425190912249
189630894447191,457934517637126
255646367839313,205095032857458
255646367839313,110639758966172
255646367839313,341778204628
255646367839313,136659463030729
255646367839313,61213649618
255646367839313,56713285274
255646367839313,366793718674
255646367839313,112836955449317
255646367839313,34767149008
255646367839313,287683225711
255646367839313,8057376739
255646367839313,58895017663
255646367839313,215269391821386
366793718674,301003216667425
366793718674,34767149008
366793718674,313610862000108
366793718674,125659776114
366793718674,110639758966172
366793718674,289645841147319
366793718674,111658075531636
366793718674,122272787800032
366793718674,472275292854526
366793718674,233183205680
366793718674,125874504101787
366793718674,110797819006286
366793718674,289228631144267
366793718674,125299054202386
366793718674,127336447321880
366793718674,116233558420020
366793718674,255646367839313
366793718674,136659463030729
366793718674,199539170093537
366793718674,341778204628
366793718674,56713285274
220298954777755,1543745679180560
220298954777755,946317728766225
259698320748711,236856329721874
259698320748711,425425190912249
259698320748711,198825450222092
259698320748711,164814586897879
259698320748711,284264064980768
259698320748711,283048951715725
259698320748711,23200868598
259698320748711,112836955449317
259698320748711,113593505339418
259698320748711,34767149008
259698320748711,51491238316
259698320748711,103968882986248
124283100972683,21466516537
124283100972683,112836955449317
124283100972683,948078981909951
124283100972683,261518774014039
124283100972683,237166309652686
124283100972683,283909885055510
124283100972683,29092950651
124283100972683,1404150473144190
124283100972683,455822871116111
124283100972683,283048951715725
124283100972683,110639758966172
124283100972683,136659463030729
124283100972683,34767149008
124283100972683,203354723030667
124283100972683,155636824499047
124283100972683,270577976380974
124283100972683,174750465922802
124283100972683,138315759516785
124283100972683,51491238316
124283100972683,236856329721874
124283100972683,33851262136
124283100972683,167360828952
124283100972683,142456715777578
124283100972683,150440638303234
124283100972683,325213235332
195923199514,99158093147
195923199514,136659463030729
195923199514,283048951715725
195923199514,127128043964568
195923199514,23200868598
208966514625,113005665400371
208966514625,283048951715725
208966514625,112836955449317
208966514625,110639758966172
208966514625,425425190912249
208966514625,1404150473144190
208966514625,457934517637126
208966514625,140366126034883
208966514625,175457055829249
208966514625,34767149008
208966514625,136659463030729
386825991372921,256003241194439
386825991372921,51491238316
386825991372921,175457055829249
386825991372921,138315759516785
386825991372921,217922684955583
386825991372921,183060435149694
386825991372921,309849335755951
405896269476707,112836955449317
405896269476707,283048951715725
405896269476707,457934517637126
405896269476707,530372066978862
136086673179064,174750465922802
136086673179064,243845177582
136086673179064,49729693499
136086673179064,284264064980768
136086673179064,34767149008
136086673179064,80303969429
104720489592134,182741658427358
104720489592134,103968882986248
104720489592134,158807670824503
104720489592134,322030881182801
104720489592134,174863049281728
104720489592134,268836813138669
104720489592134,144372525626474
104720489592134,256750954850
104720489592134,106750336037967
104720489592134,1471345873178990
104720489592134,149628338425878
104720489592134,116095621800019
104720489592134,116718868416646
104720489592134,228298730528930
104720489592134,153276861441532
104720489592134,309849335755951
104720489592134,134788739899273
104720489592134,243632385677295
104720489592134,136659463030729
104720489592134,168667939825585
104720489592134,371120078600
104720489592134,189164857768163
104720489592134,150440638303234
104720489592134,160764376524
104720489592134,138315759516785
104720489592134,530372066978862
104720489592134,156993291020256
104720489592134,119221751453628
104720489592134,142456715777578
104720489592134,190437687666949
104720489592134,187799604588563
104720489592134,21466516537
104720489592134,125093354214792
104720489592134,193036497390707
104720489592134,23200868598
104720489592134,115536151869534
104720489592134,112836955449317
104720489592134,176629862359769
104720489592134,143997622303600
104720489592134,51491238316
104720489592134,34767149008
352349034893536,122629161084065
253055251379467,205879976105633
253055251379467,1492296307725440
253055251379467,39062279848
253055251379467,169575423053814
253055251379467,126545974046623
253055251379467,205095032857458
253055251379467,96599902887
253055251379467,682465328448639
253055251379467,352876721510110
253055251379467,171383626246822
253055251379467,193583480653215
253055251379467,130234313704399
253055251379467,131492126954010
253055251379467,153361022902
253055251379467,38086600355
253055251379467,226130625557
253055251379467,134528223237549
253055251379467,222825794530670
253055251379467,103968882986248
253055251379467,138972802529
253055251379467,168667939825585
253055251379467,553005884715312
253055251379467,379083958839440
253055251379467,148354145222226
253055251379467,289645841147319
253055251379467,374005209384371
253055251379467,182418898478863
253055251379467,369012553207505
253055251379467,179387442263186
253055251379467,34767149008
253055251379467,244418625661695
253055251379467,120894134603763
253055251379467,178780105279
253055251379467,126239585051
253055251379467,112432842116375
253055251379467,80303969429
253055251379467,148915424022
253055251379467,29092950651
253055251379467,10423517786
253055251379467,374809010319
253055251379467,49242437072
253055251379467,79616214317
1391129074436640,301003216667425
1391129074436640,157797730980547
1391129074436640,205879976105633
1391129074436640,51491238316
1391129074436640,165878254250
1391129074436640,205095032857458
1391129074436640,34767149008
1391129074436640,140366126034883
1391129074436640,164510704570
1391129074436640,415305528485825
1391129074436640,457934517637126
1391129074436640,114325988648006
1391129074436640,179387442263186
247384368765037,1391129074436640
247384368765037,51491238316
247384368765037,154070564639988
247384368765037,457934517637126
247384368765037,169575423053814
247384368765037,127128043964568
116750115017682,53427562027
116750115017682,327645207314914
116750115017682,190437687666949
116750115017682,45720010957
116750115017682,191157927594153
94464477883,205879976105633
94464477883,34767149008
151844091545900,299966159738
151844091545900,197196013653578
151844091545900,112781392082146
151844091545900,1457182657834530
151844091545900,37107394336
151844091545900,126944017367650
122664021095983,1597670350454750
122664021095983,415693197624
136418573191820,141969316908
136418573191820,119677581444554
136418573191820,457934517637126
136418573191820,129905873750569
136418573191820,110639758966172
136418573191820,96599902887
136418573191820,136659463030729
136418573191820,309849335755951
136418573191820,176629862359769
136418573191820,112836955449317
136418573191820,283048951715725
136418573191820,34767149008
157797730980547,457934517637126
157797730980547,200526726682876
157797730980547,165878254250
472275292854526,111658075531636
472275292854526,112403715538444
472275292854526,16250043914
682465328448639,153094742922
309849335755951,1408474549421290
309849335755951,682465328448639
309849335755951,864426833654685
309849335755951,136659463030729
309849335755951,313213878261
309849335755951,281979475252745
309849335755951,237166309652686
309849335755951,157995974213201
309849335755951,34767149008
309849335755951,190437687666949
309849335755951,142456715777578
309849335755951,175457055829249
309849335755951,283048951715725
309849335755951,309133815849921
309849335755951,104720489592134
309849335755951,51491238316
309849335755951,195846430443118
309849335755951,256003241194439
309849335755951,217922684955583
309849335755951,183060435149694
309849335755951,386825991372921
309849335755951,270100112766
142456715777578,439541762799011
142456715777578,168667939825585
142456715777578,234197236618941
142456715777578,182741658427358
142456715777578,158807670824503
142456715777578,150440638303234
142456715777578,34767149008
142456715777578,154070564639988
142456715777578,138315759516785
142456715777578,167360828952
142456715777578,156993291020256
142456715777578,51491238316
142456715777578,182509015427
247690881960257,61213649618
247690881960257,112836955449317
247690881960257,457934517637126
247690881960257,141969316908
141694022580568,405896269476707
141694022580568,302200872323
141694022580568,164510704570
141694022580568,140366126034883
141694022580568,157797730980547
141694022580568,551219178233451
141694022580568,94464477883
141694022580568,114325988648006
129905873750569,457934517637126
129905873750569,309849335755951
129905873750569,110639758966172
129905873750569,96599902887
129905873750569,176629862359769
129905873750569,34767149008
129905873750569,136418573191820
100722800080864,132935556857032
100722800080864,297984280216179
100722800080864,173626169395004
100722800080864,141694022580568
100722800080864,374809010319
100722800080864,129905873750569
100722800080864,112836955449317
100722800080864,126457237386280
100722800080864,195914850440307
100722800080864,179387442263186
100722800080864,164510704570
100722800080864,211886775494873
100722800080864,140366126034883
100722800080864,162633327121653
100722800080864,114325988648006
100722800080864,302200872323
100722800080864,94464477883
100722800080864,415305528485825
100722800080864,34767149008
100722800080864,157797730980547
415305528485825,457934517637126
415305528485825,51491238316
195914850440307,457934517637126
195914850440307,58895017663
195914850440307,112836955449317
195914850440307,157797730980547
195914850440307,114325988648006
195914850440307,34767149008
195914850440307,253590865334
195914850440307,291981867486977
195914850440307,201773826513268
114325988648006,1500340693610640
114325988648006,573553349394917
114325988648006,131132106964054
114325988648006,253055251379467
114325988648006,110639758966172
114325988648006,1444320322459400
114325988648006,394319110634273
114325988648006,261518774014039
114325988648006,534911713219660
114325988648006,457934517637126
114325988648006,309133815849921
114325988648006,140366126034883
114325988648006,195914850440307
114325988648006,1416083275315380
114325988648006,260819157288541
114325988648006,213280342132504
114325988648006,253590865334
114325988648006,105496182898573
114325988648006,283048951715725
114325988648006,127128043964568
114325988648006,111205048906987
114325988648006,271546362860675
114325988648006,104164719620229
114325988648006,112836955449317
114325988648006,136659463030729
114325988648006,34767149008
114325988648006,61213649618
182418898478863,226380994085115
182418898478863,205879976105633
182418898478863,110767978989316
182418898478863,236856329721874
182418898478863,61213649618
182418898478863,51491238316
182418898478863,34767149008
182418898478863,283048951715725
784768128211894,1404150473144190
784768128211894,244418625661695
175326165978876,171383626246822
175326165978876,37107394336
175326165978876,122629161084065
292553770900237,164865593563080
292553770900237,310667095671302
292553770900237,497762373576194
292553770900237,291379050963608
292553770900237,352900408059892
292553770900237,58895017663
292553770900237,1404150473144190
292553770900237,118707231519694
292553770900237,56713285274
292553770900237,438981005612
292553770900237,39062279848
292553770900237,682465328448639
292553770900237,321215951325560
292553770900237,290125234370751
292553770900237,115584131985139
292553770900237,183657985001510
292553770900237,140105776009863
292553770900237,29092950651
292553770900237,343746197749
292553770900237,119100711441041
292553770900237,301003216667425
292553770900237,187533597935335
292553770900237,104369189641412
292553770900237,66197312668
292553770900237,179378314624
292553770900237,179490175400720
292553770900237,202081379813650
292553770900237,261476863879684
292553770900237,283909885055510
292553770900237,130959500307427
292553770900237,353770410248
292553770900237,350657958372680
292553770900237,358038814286053
292553770900237,109844722429961
267399839949060,109844722429961
267399839949060,56713285274
1415110132035990,292553770900237
1415110132035990,155883327810440
1415110132035990,1404150473144190
1415110132035990,49242437072
948078981909951,136659463030729
948078981909951,124283100972683
948078981909951,1404150473144190
450276288380149,220298954777755
450276288380149,144372525626474
450276288380149,182741658427358
450276288380149,104720489592134
450276288380149,552017638237204
450276288380149,10423517786
450276288380149,103968882986248
450276288380149,1404150473144190
450276288380149,425425190912249
450276288380149,401892443162647
450276288380149,51491238316
450276288380149,112836955449317
450276288380149,283048951715725
1824196731137810,130959500307427
1824196731137810,179490175400720
1824196731137810,1404150473144190
1824196731137810,102091639968207
1824196731137810,350657958372680
1824196731137810,353770410248
1824196731137810,291379050963608
1824196731137810,310667095671302
1824196731137810,190437687666949
1824196731137810,438981005612
1824196731137810,112836955449317
1824196731137810,142456715777578
1824196731137810,66207662196
1824196731137810,237166309652686
1824196731137810,605910149435710
1824196731137810,202456989183
1824196731137810,34767149008
1824196731137810,51491238316
1824196731137810,439541762799011
1824196731137810,955171077842846
602950346471882,167360828952
552017638237204,214930165309488
214930165309488,552017638237204
182741658427358,190437687666949
182741658427358,155883327810440
182741658427358,153276861441532
182741658427358,200904573282726
182741658427358,104164719620229
182741658427358,168667939825585
182741658427358,31024065961
182741658427358,66207662196
182741658427358,125093354214792
182741658427358,130720146953029
182741658427358,34767149008
182741658427358,313213878261
182741658427358,270100112766
182741658427358,371120078600
182741658427358,119221751453628
182741658427358,21466516537
182741658427358,144372525626474
182741658427358,253590865334
182741658427358,51491238316
182741658427358,143997622303600
182741658427358,240195336721
182741658427358,106750336037967
182741658427358,150440638303234
182741658427358,189164857768163
182741658427358,156993291020256
182741658427358,112836955449317
182741658427358,138315759516785
182741658427358,167360828952
182741658427358,160764376524
182741658427358,158807670824503
182741658427358,154070564639988
605577449464486,291419968291
605577449464486,167360828952
605577449464486,1404150473144190
381779978511929,254852601222832
381779978511929,140105776009863
381779978511929,175326165978876
381779978511929,343746197749
955171077842846,1824196731137810
955171077842846,142456715777578
955171077842846,21466516537
955171077842846,190437687666949
955171077842846,51491238316
955171077842846,179490175400720
955171077842846,343746197749
955171077842846,321215951325560
955171077842846,310667095671302
955171077842846,291379050963608
955171077842846,202081379813650
955171077842846,115584131985139
955171077842846,353770410248
955171077842846,357413301003224
955171077842846,350657958372680
955171077842846,102091639968207
955171077842846,202456989183
955171077842846,130959500307427
955171077842846,1404150473144190
66207662196,167360828952
66207662196,1404150473144190
66207662196,627892027247424
66207662196,67637129817
